,Theta,Phi,A1,A2,delvec,delang,norm
11826,43.57,71.37000000000037,"[-7.91501031140001, 79.5132475322]","[-145.6360036748, 65.8040669232]",0.0008933410396920114,5.042331579829806e-06,211.41200480748438
11827,43.57,71.37000000000037,"[-7.91501031140001, 79.5132475322]","[129.805983052, 93.2224281412]",0.0008933410396920114,7.47983308002631e-06,211.4119743202729
11828,43.57,71.37000000000037,"[-7.91501031140001, 79.5132475322]","[-218.4540055122, 98.70610038480001]",0.0008933410396920114,5.042331594040661e-06,288.1060001057006
11829,43.57,71.37000000000037,"[7.91501031140001, -79.5132475322]","[72.8180018374, -32.9020334616]",0.0008933410396920114,5.042331579829806e-06,138.40164251746907
11830,43.57,71.37000000000037,"[7.91501031140001, -79.5132475322]","[-64.902991526, -46.6112140706]",0.0008933410396920114,7.47983308002631e-06,138.40162505372462
11831,43.57,71.37000000000037,"[7.91501031140001, -79.5132475322]","[145.6360036748, -65.8040669232]",0.0008933410396920114,5.042331579829806e-06,211.41200480748438
11832,43.57,71.37000000000037,"[7.91501031140001, -79.5132475322]","[-129.805983052, -93.2224281412]",0.0008933410396920114,7.47983308002631e-06,211.4119743202729
11833,43.57,71.37000000000037,"[7.91501031140001, -79.5132475322]","[218.4540055122, -98.70610038480001]",0.0008933410396920114,5.042331594040661e-06,288.1060001057006
11834,43.57,71.37000000000037,"[137.7209933634, 13.709180609]","[80.73301214880001, -112.4152809938]",0.001587643173596068,7.479832547119258e-06,239.71868257918183
11835,43.57,71.37000000000037,"[137.7209933634, 13.709180609]","[56.987981214599984, 126.1244616028]",0.001587643173596068,5.04233151588096e-06,239.71865233108988
11836,43.57,71.37000000000037,"[-137.7209933634, -13.709180609]","[-80.73301214880001, 112.4152809938]",0.001587643173596068,7.479832547119258e-06,239.71868257918183
11837,43.57,71.37000000000037,"[-137.7209933634, -13.709180609]","[-56.987981214599984, -126.1244616028]",0.001587643173596068,5.04233151588096e-06,239.71865233108988
11838,43.57,71.37000000000037,"[145.6360036748, -65.8040669232]","[64.902991526, 46.6112140706]",0.001821721104917316,2.437501478880222e-06,211.41200084381217
11839,43.57,71.37000000000037,"[145.6360036748, -65.8040669232]","[7.91501031140001, -79.5132475322]",0.001821721104917316,5.042331579829806e-06,211.41200480748438
11840,43.57,71.37000000000037,"[145.6360036748, -65.8040669232]","[129.805983052, 93.2224281412]",0.001821721104917316,2.437501478880222e-06,276.8032777694068
11841,43.57,71.37000000000037,"[145.6360036748, -65.8040669232]","[15.83002062280002, -159.0264950644]",0.001821721104917316,5.042331579829806e-06,276.80328503493814
11842,43.57,71.37000000000037,"[-145.6360036748, 65.8040669232]","[-64.902991526, -46.6112140706]",0.001821721104917316,2.437501478880222e-06,211.41200084381217
11843,43.57,71.37000000000037,"[-145.6360036748, 65.8040669232]","[-7.91501031140001, 79.5132475322]",0.001821721104917316,5.042331579829806e-06,211.41200480748438
11844,43.57,71.37000000000037,"[-145.6360036748, 65.8040669232]","[-129.805983052, -93.2224281412]",0.001821721104917316,2.437501478880222e-06,276.8032777694068
11845,43.57,71.37000000000037,"[-145.6360036748, 65.8040669232]","[-15.83002062280002, 159.0264950644]",0.001821721104917316,5.042331579829806e-06,276.80328503493814
11846,43.57,71.37000000000037,"[-80.73301214880001, 112.4152809938]","[-137.7209933634, -13.709180609]",0.0015574924508918605,7.479832547119258e-06,239.71868257918183
11847,43.57,71.37000000000037,"[-80.73301214880001, 112.4152809938]","[56.987981214599984, 126.1244616028]",0.0015574924508918605,2.437501024132871e-06,239.71865862322502
11848,43.57,71.37000000000037,"[80.73301214880001, -112.4152809938]","[137.7209933634, 13.709180609]",0.0015574924508918605,7.479832547119258e-06,239.71868257918183
11849,43.57,71.37000000000037,"[80.73301214880001, -112.4152809938]","[-56.987981214599984, -126.1244616028]",0.0015574924508918605,2.437501024132871e-06,239.71865862322502
11850,43.57,71.37000000000037,"[129.805983052, 93.2224281412]","[72.8180018374, -32.9020334616]",0.0018217218052100498,2.437501478880222e-06,211.41198941110815
11851,43.57,71.37000000000037,"[129.805983052, 93.2224281412]","[-7.91501031140001, 79.5132475322]",0.0018217218052100498,7.47983308002631e-06,211.4119743202729
11852,43.57,71.37000000000037,"[129.805983052, 93.2224281412]","[145.6360036748, -65.8040669232]",0.0018217218052100498,2.437501478880222e-06,276.8032777694068
11853,43.57,71.37000000000037,"[129.805983052, 93.2224281412]","[218.4540055122, -98.70610038480001]",0.0018217218052100498,2.437501478880222e-06,348.3031586075727
11854,43.57,71.37000000000037,"[129.805983052, 93.2224281412]","[-15.83002062280002, 159.0264950644]",0.0018217218052100498,7.47983308002631e-06,276.80325010744923
11855,43.57,71.37000000000037,"[-129.805983052, -93.2224281412]","[-72.8180018374, 32.9020334616]",0.0018217218052100498,2.437501478880222e-06,211.41198941110815
11856,43.57,71.37000000000037,"[-129.805983052, -93.2224281412]","[7.91501031140001, -79.5132475322]",0.0018217218052100498,7.47983308002631e-06,211.4119743202729
11857,43.57,71.37000000000037,"[-129.805983052, -93.2224281412]","[-145.6360036748, 65.8040669232]",0.0018217218052100498,2.437501478880222e-06,276.8032777694068
11858,43.57,71.37000000000037,"[-129.805983052, -93.2224281412]","[-218.4540055122, 98.70610038480001]",0.0018217218052100498,2.437501478880222e-06,348.3031586075727
11859,43.57,71.37000000000037,"[-129.805983052, -93.2224281412]","[15.83002062280002, -159.0264950644]",0.0018217218052100498,7.47983308002631e-06,276.80325010744923
11860,43.57,71.37000000000037,"[56.987981214599984, 126.1244616028]","[137.7209933634, 13.709180609]",0.0015574930651962684,5.04233151588096e-06,239.71865233108988
11861,43.57,71.37000000000037,"[56.987981214599984, 126.1244616028]","[-80.73301214880001, 112.4152809938]",0.0015574930651962684,2.437501024132871e-06,239.71865862322502
11862,43.57,71.37000000000037,"[-56.987981214599984, -126.1244616028]","[-137.7209933634, -13.709180609]",0.0015574930651962684,5.04233151588096e-06,239.71865233108988
11863,43.57,71.37000000000037,"[-56.987981214599984, -126.1244616028]","[80.73301214880001, -112.4152809938]",0.0015574930651962684,2.437501024132871e-06,239.71865862322502
11864,43.57,71.37000000000037,"[-202.6239848894, -60.3203946796]","[-153.55101398620002, 145.3173144554]",0.0024229919345954676,6.387380992123326e-06,366.1763321070976
11865,43.57,71.37000000000037,"[218.4540055122, -98.70610038480001]","[64.902991526, 46.6112140706]",0.0027325816574028023,2.437501478880222e-06,288.1059960337443
11866,43.57,71.37000000000037,"[218.4540055122, -98.70610038480001]","[7.91501031140001, -79.5132475322]",0.0027325816574028023,5.042331594040661e-06,288.1060001057006
11867,43.57,71.37000000000037,"[218.4540055122, -98.70610038480001]","[129.805983052, 93.2224281412]",0.0027325816574028023,2.437501478880222e-06,348.3031586075727
11868,43.57,71.37000000000037,"[218.4540055122, -98.70610038480001]","[15.83002062280002, -159.0264950644]",0.0027325816574028023,5.042331594040661e-06,348.3031663063177
11869,43.57,71.37000000000037,"[-218.4540055122, 98.70610038480001]","[-64.902991526, -46.6112140706]",0.0027325816574028023,2.437501478880222e-06,288.1059960337443
11870,43.57,71.37000000000037,"[-218.4540055122, 98.70610038480001]","[-7.91501031140001, 79.5132475322]",0.0027325816574028023,5.042331594040661e-06,288.1060001057006
11871,43.57,71.37000000000037,"[-218.4540055122, 98.70610038480001]","[-129.805983052, -93.2224281412]",0.0027325816574028023,2.437501478880222e-06,348.3031586075727
11872,43.57,71.37000000000037,"[-218.4540055122, 98.70610038480001]","[-15.83002062280002, 159.0264950644]",0.0027325816574028023,5.042331594040661e-06,348.3031663063177
11873,43.57,71.37000000000037,"[-15.83002062280002, 159.0264950644]","[-72.8180018374, 32.9020334616]",0.0017866820793840227,5.042331579829806e-06,211.41199575298396
11874,43.57,71.37000000000037,"[-15.83002062280002, 159.0264950644]","[64.902991526, 46.6112140706]",0.0017866820793840227,7.47983308002631e-06,211.4119766984765
11875,43.57,71.37000000000037,"[-15.83002062280002, 159.0264950644]","[-145.6360036748, 65.8040669232]",0.0017866820793840227,5.042331579829806e-06,276.80328503493814
11876,43.57,71.37000000000037,"[-15.83002062280002, 159.0264950644]","[129.805983052, 93.2224281412]",0.0017866820793840227,7.47983308002631e-06,276.80325010744923
11877,43.57,71.37000000000037,"[-15.83002062280002, 159.0264950644]","[-218.4540055122, 98.70610038480001]",0.0017866820793840227,5.042331594040661e-06,348.3031663063177
11878,43.57,71.37000000000037,"[15.83002062280002, -159.0264950644]","[72.8180018374, -32.9020334616]",0.0017866820793840227,5.042331579829806e-06,211.41199575298396
11879,43.57,71.37000000000037,"[15.83002062280002, -159.0264950644]","[-64.902991526, -46.6112140706]",0.0017866820793840227,7.47983308002631e-06,211.4119766984765
11880,43.57,71.37000000000037,"[15.83002062280002, -159.0264950644]","[145.6360036748, -65.8040669232]",0.0017866820793840227,5.042331579829806e-06,276.80328503493814
11881,43.57,71.37000000000037,"[15.83002062280002, -159.0264950644]","[-129.805983052, -93.2224281412]",0.0017866820793840227,7.47983308002631e-06,276.80325010744923
11882,43.57,71.37000000000037,"[15.83002062280002, -159.0264950644]","[218.4540055122, -98.70610038480001]",0.0017866820793840227,5.042331594040661e-06,348.3031663063177
11883,43.57,71.37000000000037,"[-153.55101398620002, 145.3173144554]","[-202.6239848894, -60.3203946796]",0.0023901550468710163,6.387380992123326e-06,366.1763321070976
11884,43.57,80.97000000000051,"[577.7949655766, 106.93160875019998]","[381.503046184, -446.9192878534]",0.00011158925683903532,7.1242500041535095e-06,1017.7643623697093
11885,43.57,80.97000000000051,"[577.7949655766, 106.93160875019998]","[196.2919193926, 553.8508966036]",0.00011158925683903532,5.92665544729698e-06,1017.7642285239564
11886,43.57,80.97000000000051,"[-577.7949655766, -106.93160875019998]","[-381.503046184, 446.9192878534]",0.00011158925683903532,7.1242500041535095e-06,1017.7643623697093
11887,43.57,80.97000000000051,"[-577.7949655766, -106.93160875019998]","[-196.2919193926, -553.8508966036]",0.00011158925683903532,5.92665544729698e-06,1017.7642285239564
11888,43.57,80.97000000000051,"[-381.503046184, 446.9192878534]","[-577.7949655766, -106.93160875019998]",0.0002573143257394223,7.1242500041535095e-06,1017.7643623697093
11889,43.57,80.97000000000051,"[-381.503046184, 446.9192878534]","[196.2919193926, 553.8508966036]",0.0002573143257394223,1.1975945568565294e-06,1017.7642770236328
11890,43.57,80.97000000000051,"[381.503046184, -446.9192878534]","[577.7949655766, 106.93160875019998]",0.0002573143257394223,7.1242500041535095e-06,1017.7643623697093
11891,43.57,80.97000000000051,"[381.503046184, -446.9192878534]","[-196.2919193926, -553.8508966036]",0.0002573143257394223,1.1975945568565294e-06,1017.7642770236328
11892,43.57,80.97000000000051,"[196.2919193926, 553.8508966036]","[577.7949655766, 106.93160875019998]",0.00025731221777451375,5.92665544729698e-06,1017.7642285239564
11893,43.57,80.97000000000051,"[196.2919193926, 553.8508966036]","[-381.503046184, 446.9192878534]",0.00025731221777451375,1.1975945568565294e-06,1017.7642770236328
11894,43.57,80.97000000000051,"[-196.2919193926, -553.8508966036]","[-577.7949655766, -106.93160875019998]",0.00025731221777451375,5.92665544729698e-06,1017.7642285239564
11895,43.57,80.97000000000051,"[-196.2919193926, -553.8508966036]","[381.503046184, -446.9192878534]",0.00025731221777451375,1.1975945568565294e-06,1017.7642770236328
11896,43.57,88.67000000000063,"[637.9490153194, -282.4091205454]","[563.5479255481999, 411.27541827]",0.0013150249161612618,2.3268966486966747e-06,1208.3879433375055
11897,43.57,88.67000000000063,"[637.9490153194, -282.4091205454]","[74.40108977120008, -693.6845388154001]",0.0013150249161612618,5.129116807722767e-06,1208.3879774587906
11898,43.57,88.67000000000063,"[-637.9490153194, 282.4091205454]","[-563.5479255481999, -411.27541827]",0.0013150249161612618,2.3268966486966747e-06,1208.3879433375055
11899,43.57,88.67000000000063,"[-637.9490153194, 282.4091205454]","[-74.40108977120008, 693.6845388154001]",0.0013150249161612618,5.129116807722767e-06,1208.3879774587906
11900,43.57,88.67000000000063,"[563.5479255481999, 411.27541827]","[637.9490153194, -282.4091205454]",0.0012605247564254378,2.3268966486966747e-06,1208.3879433375055
11901,43.57,88.67000000000063,"[563.5479255481999, 411.27541827]","[-74.40108977120008, 693.6845388154001]",0.0012605247564254378,7.456013463524869e-06,1208.3878242157277
11902,43.57,88.67000000000063,"[-563.5479255481999, -411.27541827]","[-637.9490153194, 282.4091205454]",0.0012605247564254378,2.3268966486966747e-06,1208.3879433375055
11903,43.57,88.67000000000063,"[-563.5479255481999, -411.27541827]","[74.40108977120008, -693.6845388154001]",0.0012605247564254378,7.456013463524869e-06,1208.3878242157277
11904,43.57,88.67000000000063,"[-74.40108977120008, 693.6845388154001]","[-637.9490153194, 282.4091205454]",0.001439239606706334,5.129116807722767e-06,1208.3879774587906
11905,43.57,88.67000000000063,"[-74.40108977120008, 693.6845388154001]","[563.5479255481999, 411.27541827]",0.001439239606706334,7.456013463524869e-06,1208.3878242157277
11906,43.57,88.67000000000063,"[74.40108977120008, -693.6845388154001]","[637.9490153194, -282.4091205454]",0.001439239606706334,5.129116807722767e-06,1208.3879774587906
11907,43.57,88.67000000000063,"[74.40108977120008, -693.6845388154001]","[-563.5479255481999, -411.27541827]",0.001439239606706334,7.456013463524869e-06,1208.3878242157277
11908,43.57,91.07000000000066,"[533.4709722364, 68.545903045]","[326.09804556380004, -427.72643500080005]",0.0008807312574644362,7.381723946764396e-06,931.5951647030228
11909,43.57,91.07000000000066,"[533.4709722364, 68.545903045]","[207.3729266726, 496.2723380458]",0.0008807312574644362,5.361137574766417e-06,931.5950450810661
11910,43.57,91.07000000000066,"[-533.4709722364, -68.545903045]","[-326.09804556380004, 427.72643500080005]",0.0008807312574644362,7.381723946764396e-06,931.5951647030228
11911,43.57,91.07000000000066,"[-533.4709722364, -68.545903045]","[-207.3729266726, -496.2723380458]",0.0008807312574644362,5.361137574766417e-06,931.5950450810661
11912,43.57,91.07000000000066,"[-326.09804556380004, 427.72643500080005]","[-533.4709722364, -68.545903045]",0.00102123014016754,7.381723946764396e-06,931.5951647030228
11913,43.57,91.07000000000066,"[-326.09804556380004, 427.72643500080005]","[207.3729266726, 496.2723380458]",0.00102123014016754,2.0205863862088336e-06,931.595076440055
11914,43.57,91.07000000000066,"[326.09804556380004, -427.72643500080005]","[533.4709722364, 68.545903045]",0.00102123014016754,7.381723946764396e-06,931.5951647030228
11915,43.57,91.07000000000066,"[326.09804556380004, -427.72643500080005]","[-207.3729266726, -496.2723380458]",0.00102123014016754,2.0205863862088336e-06,931.595076440055
11916,43.57,91.07000000000066,"[326.09804556380004, -427.72643500080005]","[1066.9419444728, 137.09180609]",0.00102123014016754,7.381723946764396e-06,1423.0351019434797
11917,43.57,91.07000000000066,"[207.3729266726, 496.2723380458]","[533.4709722364, 68.545903045]",0.0009824301440094394,5.361137574766417e-06,931.5950450810661
11918,43.57,91.07000000000066,"[207.3729266726, 496.2723380458]","[-326.09804556380004, 427.72643500080005]",0.0009824301440094394,2.0205863862088336e-06,931.595076440055
11919,43.57,91.07000000000066,"[207.3729266726, 496.2723380458]","[1066.9419444728, 137.09180609]",0.0009824301440094394,5.361137574766417e-06,1423.0349714252254
11920,43.57,91.07000000000066,"[-207.3729266726, -496.2723380458]","[-533.4709722364, -68.545903045]",0.0009824301440094394,5.361137574766417e-06,931.5950450810661
11921,43.57,91.07000000000066,"[-207.3729266726, -496.2723380458]","[326.09804556380004, -427.72643500080005]",0.0009824301440094394,2.0205863862088336e-06,931.595076440055
11922,43.57,91.07000000000066,"[1066.9419444728, 137.09180609]","[326.09804556380004, -427.72643500080005]",0.0017614625149288724,7.381723946764396e-06,1423.0351019434797
11923,43.57,91.07000000000066,"[1066.9419444728, 137.09180609]","[207.3729266726, 496.2723380458]",0.0017614625149288724,5.361137574766417e-06,1423.0349714252254
11924,43.57,102.87000000000083,"[501.81096677060003, 117.89895323739998]","[353.0090376868, -375.6315486866]",0.002203525071482688,6.831344023794372e-06,892.8288362152796
11925,43.57,102.87000000000083,"[501.81096677060003, 117.89895323739998]","[148.80192908380002, 493.53050192399996]",0.002203525071482688,6.357909747123358e-06,892.8287175550608
11926,43.57,102.87000000000083,"[-501.81096677060003, -117.89895323739998]","[-353.0090376868, 375.6315486866]",0.002203525071482688,6.831344023794372e-06,892.8288362152796
11927,43.57,102.87000000000083,"[-501.81096677060003, -117.89895323739998]","[-148.80192908380002, -493.53050192399996]",0.002203525071482688,6.357909747123358e-06,892.8287175550608
11928,43.57,102.87000000000083,"[-353.0090376868, 375.6315486866]","[-501.81096677060003, -117.89895323739998]",0.0020740053056622575,6.831344023794372e-06,892.8288362152796
11929,43.57,102.87000000000083,"[-353.0090376868, 375.6315486866]","[148.80192908380002, 493.53050192399996]",0.0020740053056622575,4.734342979872963e-07,892.8287704961241
11930,43.57,102.87000000000083,"[353.0090376868, -375.6315486866]","[501.81096677060003, 117.89895323739998]",0.0020740053056622575,6.831344023794372e-06,892.8288362152796
11931,43.57,102.87000000000083,"[353.0090376868, -375.6315486866]","[-148.80192908380002, -493.53050192399996]",0.0020740053056622575,4.734342979872963e-07,892.8287704961241
11932,43.57,102.87000000000083,"[148.80192908380002, 493.53050192399996]","[501.81096677060003, 117.89895323739998]",0.00211250508004257,6.357909747123358e-06,892.8287175550608
11933,43.57,102.87000000000083,"[148.80192908380002, 493.53050192399996]","[-353.0090376868, 375.6315486866]",0.00211250508004257,4.734342979872963e-07,892.8287704961241
11934,43.57,102.87000000000083,"[-148.80192908380002, -493.53050192399996]","[-501.81096677060003, -117.89895323739998]",0.00211250508004257,6.357909747123358e-06,892.8287175550608
11935,43.57,102.87000000000083,"[-148.80192908380002, -493.53050192399996]","[353.0090376868, -375.6315486866]",0.00211250508004257,4.734342979872963e-07,892.8287704961241
11936,43.57,103.57000000000085,"[37.991999403, -5.483672243600001]","[23.744995154399998, 30.1601973398]",0.0023946422526627343,1.7904723392803135e-06,66.48599392205719
11937,43.57,103.57000000000085,"[37.991999403, -5.483672243600001]","[14.247004248600003, -35.643869583400004]",0.0023946422526627343,7.318075383011546e-06,66.48600002439245
11938,43.57,103.57000000000085,"[-37.991999403, 5.483672243600001]","[-14.247004248600003, 35.643869583400004]",0.0023946422526627343,7.318075383011546e-06,66.48600002439245
11939,43.57,103.57000000000085,"[-37.991999403, 5.483672243600001]","[-23.744995154399998, -30.1601973398]",0.0023946422526627343,1.7904723392803135e-06,66.48599392205719
11940,43.57,103.57000000000085,"[23.744995154399998, 30.1601973398]","[37.991999403, -5.483672243600001]",0.002394642078791064,1.7904723392803135e-06,66.48599392205719
11941,43.57,103.57000000000085,"[23.744995154399998, 30.1601973398]","[-14.247004248600003, 35.643869583400004]",0.002394642078791064,5.527603072152942e-06,66.48599141834048
11942,43.57,103.57000000000085,"[-14.247004248600003, 35.643869583400004]","[-37.991999403, 5.483672243600001]",0.0024032430914563765,7.318075383011546e-06,66.48600002439245
11943,43.57,103.57000000000085,"[-14.247004248600003, 35.643869583400004]","[23.744995154399998, 30.1601973398]",0.0024032430914563765,5.527603072152942e-06,66.48599141834048
11944,43.57,103.57000000000085,"[14.247004248600003, -35.643869583400004]","[37.991999403, -5.483672243600001]",0.0024032430914563765,7.318075383011546e-06,66.48600002439245
11945,43.57,103.57000000000085,"[14.247004248600003, -35.643869583400004]","[-23.744995154399998, -30.1601973398]",0.0024032430914563765,5.527603072152942e-06,66.48599141834048
11946,43.57,103.57000000000085,"[-23.744995154399998, -30.1601973398]","[-37.991999403, 5.483672243600001]",0.002394642078791064,1.7904723392803135e-06,66.48599392205719
11947,43.57,103.57000000000085,"[-23.744995154399998, -30.1601973398]","[14.247004248600003, -35.643869583400004]",0.002394642078791064,5.527603072152942e-06,66.48599141834048
11948,43.58,55.680000000000156,"[20.5789266262, 545.6253882382]","[-462.23602255300005, 290.63462891079996]",0.0007589267645405601,3.3061004529599813e-06,945.7229016284529
11949,43.58,55.680000000000156,"[20.5789266262, 545.6253882382]","[482.8149491792, 254.99075932739993]",0.0007589267645405601,7.607837176237808e-06,945.7227976215678
11950,43.58,55.680000000000156,"[-20.5789266262, -545.6253882382]","[462.23602255300005, -290.63462891079996]",0.0007589267645405601,3.3061004529599813e-06,945.7229016284529
11951,43.58,55.680000000000156,"[-20.5789266262, -545.6253882382]","[-482.8149491792, -254.99075932739993]",0.0007589267645405601,7.607837176237808e-06,945.7227976215678
11952,43.58,55.680000000000156,"[462.23602255300005, -290.63462891079996]","[-20.5789266262, -545.6253882382]",0.0006576669566544152,3.3061004529599813e-06,945.7229016284529
11953,43.58,55.680000000000156,"[462.23602255300005, -290.63462891079996]","[482.8149491792, 254.99075932739993]",0.0006576669566544152,4.301736709066972e-06,945.7229111165987
11954,43.58,55.680000000000156,"[-462.23602255300005, 290.63462891079996]","[20.5789266262, 545.6253882382]",0.0006576669566544152,3.3061004529599813e-06,945.7229016284529
11955,43.58,55.680000000000156,"[-462.23602255300005, 290.63462891079996]","[-482.8149491792, -254.99075932739993]",0.0006576669566544152,4.301736709066972e-06,945.7229111165987
11956,43.58,55.680000000000156,"[482.8149491792, 254.99075932739993]","[20.5789266262, 545.6253882382]",0.0006576647557612676,7.607837176237808e-06,945.7227976215678
11957,43.58,55.680000000000156,"[482.8149491792, 254.99075932739993]","[462.23602255300005, -290.63462891079996]",0.0006576647557612676,4.301736709066972e-06,945.7229111165987
11958,43.58,55.680000000000156,"[-482.8149491792, -254.99075932739993]","[-20.5789266262, -545.6253882382]",0.0006576647557612676,7.607837176237808e-06,945.7227976215678
11959,43.58,55.680000000000156,"[-482.8149491792, -254.99075932739993]","[-462.23602255300005, 290.63462891079996]",0.0006576647557612676,4.301736709066972e-06,945.7229111165987
11960,43.58,57.58000000000018,"[-115.55908614280001, 677.2335220846]","[-644.2810092566001, 238.53974259660004]",0.0012179669566642203,5.789902267849811e-06,1189.956992030146
11961,43.58,57.58000000000018,"[-115.55908614280001, 677.2335220846]","[528.7219231138, 438.693779488]",0.0012179669566642203,7.1978553677354284e-06,1189.956836296607
11962,43.58,57.58000000000018,"[115.55908614280001, -677.2335220846]","[644.2810092566001, -238.53974259660004]",0.0012179669566642203,5.789902267849811e-06,1189.956992030146
11963,43.58,57.58000000000018,"[115.55908614280001, -677.2335220846]","[-528.7219231138, -438.693779488]",0.0012179669566642203,7.1978553677354284e-06,1189.956836296607
11964,43.58,57.58000000000018,"[644.2810092566001, -238.53974259660004]","[115.55908614280001, -677.2335220846]",0.001371493208536057,5.789902267849811e-06,1189.956992030146
11965,43.58,57.58000000000018,"[644.2810092566001, -238.53974259660004]","[528.7219231138, 438.693779488]",0.001371493208536057,1.4079531069910445e-06,1189.9569394870898
11966,43.58,57.58000000000018,"[-644.2810092566001, 238.53974259660004]","[-115.55908614280001, 677.2335220846]",0.001371493208536057,5.789902267849811e-06,1189.956992030146
11967,43.58,57.58000000000018,"[-644.2810092566001, 238.53974259660004]","[-528.7219231138, -438.693779488]",0.001371493208536057,1.4079531069910445e-06,1189.9569394870898
11968,43.58,57.58000000000018,"[528.7219231138, 438.693779488]","[-115.55908614280001, 677.2335220846]",0.0013160237348319036,7.1978553677354284e-06,1189.956836296607
11969,43.58,57.58000000000018,"[528.7219231138, 438.693779488]","[644.2810092566001, -238.53974259660004]",0.0013160237348319036,1.4079531069910445e-06,1189.9569394870898
11970,43.58,57.58000000000018,"[-528.7219231138, -438.693779488]","[115.55908614280001, -677.2335220846]",0.0013160237348319036,7.1978553677354284e-06,1189.956836296607
11971,43.58,57.58000000000018,"[-528.7219231138, -438.693779488]","[-644.2810092566001, 238.53974259660004]",0.0013160237348319036,1.4079531069910445e-06,1189.9569394870898
11972,43.58,69.68000000000035,"[-391.00103708980004, 381.11522093020005]","[-525.555961925, -148.0591505772]",0.002828672280631503,6.507595756488627e-06,945.7229321378428
11973,43.58,69.68000000000035,"[391.00103708980004, -381.11522093020005]","[525.555961925, 148.0591505772]",0.002828672280631503,6.507595756488627e-06,945.7229321378428
11974,43.58,69.68000000000035,"[525.555961925, 148.0591505772]","[391.00103708980004, -381.11522093020005]",0.002743398410818474,6.507595756488627e-06,945.7229321378428
11975,43.58,69.68000000000035,"[-525.555961925, -148.0591505772]","[-391.00103708980004, 381.11522093020005]",0.002743398410818474,6.507595756488627e-06,945.7229321378428
11976,43.58,81.18000000000052,"[-514.4750619844001, 600.4621106742001]","[262.777891513, 745.7794251296]",0.0023244848501423735,1.1699948458954168e-06,1369.568449675548
11977,43.58,81.18000000000052,"[-514.4750619844001, 600.4621106742001]","[-777.2529534974, -145.31731445539992]",0.0023244848501423735,7.1142042585847776e-06,1369.5685640031325
11978,43.58,81.18000000000052,"[514.4750619844001, -600.4621106742001]","[-262.777891513, -745.7794251296]",0.0023244848501423735,1.1699948458954168e-06,1369.568449675548
11979,43.58,81.18000000000052,"[514.4750619844001, -600.4621106742001]","[777.2529534974, 145.31731445539992]",0.0023244848501423735,7.1142042585847776e-06,1369.5685640031325
11980,43.58,81.18000000000052,"[262.777891513, 745.7794251296]","[-514.4750619844001, 600.4621106742001]",0.002324488577193928,1.1699948458954168e-06,1369.568449675548
11981,43.58,81.18000000000052,"[262.777891513, 745.7794251296]","[777.2529534974, 145.31731445539992]",0.002324488577193928,5.9442094269002155e-06,1369.568383788142
11982,43.58,81.18000000000052,"[-262.777891513, -745.7794251296]","[514.4750619844001, -600.4621106742001]",0.002324488577193928,1.1699948458954168e-06,1369.568449675548
11983,43.58,81.18000000000052,"[-262.777891513, -745.7794251296]","[-777.2529534974, -145.31731445539992]",0.002324488577193928,5.9442094269002155e-06,1369.568383788142
11984,43.58,81.18000000000052,"[777.2529534974, 145.31731445539992]","[514.4750619844001, -600.4621106742001]",0.002502372408464494,7.1142042585847776e-06,1369.5685640031325
11985,43.58,81.18000000000052,"[777.2529534974, 145.31731445539992]","[262.777891513, 745.7794251296]",0.002502372408464494,5.9442094269002155e-06,1369.568383788142
11986,43.58,81.18000000000052,"[-777.2529534974, -145.31731445539992]","[-514.4750619844001, 600.4621106742001]",0.002502372408464494,7.1142042585847776e-06,1369.5685640031325
11987,43.58,81.18000000000052,"[-777.2529534974, -145.31731445539992]","[-262.777891513, -745.7794251296]",0.002502372408464494,5.9442094269002155e-06,1369.568383788142
11988,43.58,92.78000000000068,"[-106.0610236774, 205.63770913500002]","[125.05696970920002, 194.6703646478]",0.001895795484211847,4.423403098030576e-06,400.7585306657099
11989,43.58,92.78000000000068,"[-106.0610236774, 205.63770913500002]","[-231.1179933866, 10.967344487199995]",0.001895795484211847,7.595225945067341e-06,400.7585792006471
11990,43.58,92.78000000000068,"[106.0610236774, -205.63770913500002]","[-125.05696970920002, -194.6703646478]",0.001895795484211847,4.423403098030576e-06,400.7585306657099
11991,43.58,92.78000000000068,"[106.0610236774, -205.63770913500002]","[231.1179933866, -10.967344487199995]",0.001895795484211847,7.595225945067341e-06,400.7585792006471
11992,43.58,92.78000000000068,"[125.05696970920002, 194.6703646478]","[-106.0610236774, 205.63770913500002]",0.00193414334240767,4.423403098030576e-06,400.7585306657099
11993,43.58,92.78000000000068,"[125.05696970920002, 194.6703646478]","[231.1179933866, -10.967344487199995]",0.00193414334240767,3.171822847036765e-06,400.75853571997726
11994,43.58,92.78000000000068,"[-125.05696970920002, -194.6703646478]","[106.0610236774, -205.63770913500002]",0.00193414334240767,4.423403098030576e-06,400.7585306657099
11995,43.58,92.78000000000068,"[-125.05696970920002, -194.6703646478]","[-231.1179933866, 10.967344487199995]",0.00193414334240767,3.171822847036765e-06,400.75853571997726
11996,43.58,92.78000000000068,"[231.1179933866, -10.967344487199995]","[106.0610236774, -205.63770913500002]",0.0019567898790401805,7.595225945067341e-06,400.7585792006471
11997,43.58,92.78000000000068,"[231.1179933866, -10.967344487199995]","[125.05696970920002, 194.6703646478]",0.0019567898790401805,3.171822847036765e-06,400.75853571997726
